text,normalized_text,label,category,mechanism,source_file
"9317475221108234 Confirmed. You have received GHS20.00 from <ACCOUNT>-<NAME>  on 2026-06-21 at 19:09:46. Your Telecel Cash balance is GHS237.12.
Ref: GIPS Transfer",9317475221108234 Confirmed. You have received GHS20.00 from <ACCOUNT>-<NAME> on 2026-06-21 at 19:09:46. Your Telecel Cash balance is GHS237.12. Ref: GIPS Transfer,0,legitimate,none,v2
Failed. Your Transfer of GHS15.00 to <ACCOUNT> - <NAME> on 2026-02-14 at 17:09:16 was unsuccessful. Your Telecel Cash balance is GHS5.00. Please try again.,Failed. Your Transfer of GHS15.00 to <ACCOUNT> - <NAME> on 2026-02-14 at 17:09:16 was unsuccessful. Your Telecel Cash balance is GHS5.00. Please try again.,0,legitimate,none,v2
Failed. Your Transfer of GHS102.41 to <ACCOUNT> - <NAME> on 2026-04-04 at 12:14:54 was unsuccessful. Your Telecel Cash balance is GHS60.00. Please try again.,Failed. Your Transfer of GHS102.41 to <ACCOUNT> - <NAME> on 2026-04-04 at 12:14:54 was unsuccessful. Your Telecel Cash balance is GHS60.00. Please try again.,0,legitimate,none,v2
Cyber Security Authority: Your records require mandatory re-verification. Update your Ghana Card and account details at <URL> within 48 hours to avoid deactivation. Akwaaba.,Cyber Security Authority: Your records require mandatory re-verification. Update your Ghana Card and account details at <URL> within 48 hours to avoid deactivation. Akwaaba.,1,alert,authority,v2
"MTN ALERT: A withdrawal of <AMOUNT> is being processed from your account. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min. Medaase! Act now.","MTN ALERT: A withdrawal of <AMOUNT> is being processed from your account. If you did not authorize this, cancel now by confirming your PIN at <URL>. Link expires in 15 min. Medaase! Act now.",1,alert,fear,v2
"Broni, Consolidated Bank: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account.","Broni, Consolidated Bank: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account.",1,alert,urgency,v2
"Ɛyɛ, OFFICIAL TELECEL CASH RESULT: Your number placed 1st and won <AMOUNT>. A one-time activation fee of <AMOUNT> is required to release the funds. Pay via <URL>. Keep this confidential. This is urgent.","Ɛyɛ, OFFICIAL TELECEL CASH RESULT: Your number placed 1st and won <AMOUNT>. A one-time activation fee of <AMOUNT> is required to release the funds. Pay via <URL>. Keep this confidential. This is urgent.",1,promo,greed,v2
"3496705874888532 Confirmed. You have received GHS50.00 from MTN MOBILE MONEY with transaction reference: Transfer From: <ACCOUNT>-<NAME>  on 2026-01-18 at 14:13:27. Your Telecel Cash balance is GHS2,763.33.
Ref: meraki.
Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.","3496705874888532 Confirmed. You have received GHS50.00 from MTN MOBILE MONEY with transaction reference: Transfer From: <ACCOUNT>-<NAME> on 2026-01-18 at 14:13:27. Your Telecel Cash balance is GHS2,763.33. Ref: meraki. Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.",0,legitimate,none,v2
"9655585053665443 Confirmed. GHS286.23 sent to <ACCOUNT> - <NAME> on 2026-05-19 at 23:41:31. Your Telecel Cash balance is GHS3,147.96. You were charged GHS0.00. Your E-levy charge is GHS0.00. Do more with Telecel Cash! Reference: food.
Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. 
Sendi k3k3!","9655585053665443 Confirmed. GHS286.23 sent to <ACCOUNT> - <NAME> on 2026-05-19 at 23:41:31. Your Telecel Cash balance is GHS3,147.96. You were charged GHS0.00. Your E-levy charge is GHS0.00. Do more with Telecel Cash! Reference: food. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Sendi k3k3!",0,legitimate,none,v2
"3796751231629002 Confirmed. You bought GHS2,853.85 of airtime for <PHONE> on 2026-01-19 at 23:48:30. Your Telecel Cash balance is GHS269.59.","3796751231629002 Confirmed. You bought GHS2,853.85 of airtime for <PHONE> on 2026-01-19 at 23:48:30. Your Telecel Cash balance is GHS269.59.",0,legitimate,none,v2
"Important: Please <NAME>, I mistakenly sent <AMOUNT> to your number. it was money my church contributed for a funeral. Kindly send it back to <PHONE>.","Important: Please <NAME>, I mistakenly sent <AMOUNT> to your number. it was money my church contributed for a funeral. Kindly send it back to <PHONE>.",1,reversal,sympathy,v2
Transaction ID: 4123027364876932 confirmed from 555. You have received airtime of GHS30.00 from <ACCOUNT> - <NAME> on 2026-04-16 at 21:07:48.,Transaction ID: 4123027364876932 confirmed from 555. You have received airtime of GHS30.00 from <ACCOUNT> - <NAME> on 2026-04-16 at 21:07:48.,0,legitimate,none,v2
"Boss, Good day. Earlier I called about a wrong transfer of <AMOUNT> to your line and you agreed to return it. As promised, kindly send it to <PHONE> now so I can close the complaint. Thank you. Do fast.","Boss, Good day. Earlier I called about a wrong transfer of <AMOUNT> to your line and you agreed to return it. As promised, kindly send it to <PHONE> now so I can close the complaint. Thank you. Do fast.",1,reversal,commitment,v2
"Ɛyɛ, Good day. Earlier I called about a wrong transfer of <AMOUNT> to your line and you agreed to return it. As promised, I beg send it to <PHONE> now so I can close the complaint. Thank you. Ei!","Ɛyɛ, Good day. Earlier I called about a wrong transfer of <AMOUNT> to your line and you agreed to return it. As promised, I beg send it to <PHONE> now so I can close the complaint. Thank you. Ei!",1,reversal,commitment,v2
"1723716920544915 Confirmed. GHS2.00 sent to  <PHONE> <NAME> on MTN MOBILE MONEY on 2026-01-15 at 14:34:11. Your Telecel Cash balance is GHS111.60. You were charged GHS1.61. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.
Reference: 1. 
Sendi k3k3!",1723716920544915 Confirmed. GHS2.00 sent to <PHONE> <NAME> on MTN MOBILE MONEY on 2026-01-15 at 14:34:11. Your Telecel Cash balance is GHS111.60. You were charged GHS1.61. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Reference: 1. Sendi k3k3!,0,legitimate,none,v2
"Congratulations <NAME>! Your line has received <AMOUNT> in the Telecel customer appreciation promo. To withdraw, authenticate your number at <URL>. Now now!","Congratulations <NAME>! Your line has received <AMOUNT> in the Telecel customer appreciation promo. To withdraw, authenticate your number at <URL>. Now now!",1,promo,greed,v2
Direct Debit Receipt no: 4382083772993299 confirmed at 11:35 AM. Your account was debited with GHS20.00 to pay 483603 - Inv.Debit. Your account balance is GHS155.85.,Direct Debit Receipt no: 4382083772993299 confirmed at 11:35 AM. Your account was debited with GHS20.00 to pay 483603 - Inv.Debit. Your account balance is GHS155.85.,0,legitimate,none,v2
"6007186169883195 Confirmed. You have received GHS45.00 from MTN MOBILE MONEY with transaction reference: Transfer From: <ACCOUNT>-<NAME>  on 2026-03-28 at 16:59:49. Your Telecel Cash balance is GHS169.88.
Ref: jersey.
Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.",6007186169883195 Confirmed. You have received GHS45.00 from MTN MOBILE MONEY with transaction reference: Transfer From: <ACCOUNT>-<NAME> on 2026-03-28 at 16:59:49. Your Telecel Cash balance is GHS169.88. Ref: jersey. Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.,0,legitimate,none,v2
"6324869656878193 Confirmed. You have received GHS264.98 from <ACCOUNT>-<NAME>  on 2026-01-21 at 00:26:51. Your Telecel Cash balance is GHS38.00.
Ref: GIPS Transfer",6324869656878193 Confirmed. You have received GHS264.98 from <ACCOUNT>-<NAME> on 2026-01-21 at 00:26:51. Your Telecel Cash balance is GHS38.00. Ref: GIPS Transfer,0,legitimate,none,v2
"Charley, Good day. Earlier I called about a wrong transfer of <AMOUNT> to your line and you agreed to return it. As promised, please send it to <PHONE> now so I can close the complaint. Thank you.","Charley, Good day. Earlier I called about a wrong transfer of <AMOUNT> to your line and you agreed to return it. As promised, please send it to <PHONE> now so I can close the complaint. Thank you.",1,reversal,commitment,v2
MTN MoMo: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account. Act now.,MTN MoMo: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account. Act now.,1,alert,urgency,v2
Direct Debit Receipt no: 8292415933013274 confirmed at 8:56 PM. Your account was debited with GHS375.77 to pay 561661 - Inv.Debit. Your account balance is GHS60.00.,Direct Debit Receipt no: 8292415933013274 confirmed at 8:56 PM. Your account was debited with GHS375.77 to pay 561661 - Inv.Debit. Your account balance is GHS60.00.,0,legitimate,none,v2
"Attention: Good day. Earlier I called about a wrong transfer of <AMOUNT> to your line and you agreed to return it. As promised, kindly send it to <PHONE> now so I can close the complaint. Thank you. Yoo! This is urgent.","Attention: Good day. Earlier I called about a wrong transfer of <AMOUNT> to your line and you agreed to return it. As promised, kindly send it to <PHONE> now so I can close the complaint. Thank you. Yoo! This is urgent.",1,reversal,commitment,v2
FINAL NOTICE: Your <AMOUNT> prize from Telecel Cash expires in 1 hour. Claim now at <URL> — unclaimed funds return to the pool at midnight.,FINAL NOTICE: Your <AMOUNT> prize from Telecel Cash expires in 1 hour. Claim now at <URL> — unclaimed funds return to the pool at midnight.,1,promo,scarcity,v2
Failed. Your Transfer of GHS30.00 to <ACCOUNT> - <NAME> on 2026-02-06 at 05:27:15 was unsuccessful. Your Telecel Cash balance is GHS60.00. Please try again.,Failed. Your Transfer of GHS30.00 to <ACCOUNT> - <NAME> on 2026-02-06 at 05:27:15 was unsuccessful. Your Telecel Cash balance is GHS60.00. Please try again.,0,legitimate,none,v2
"Chale, MTN Ghana: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account.","Chale, MTN Ghana: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account.",1,alert,urgency,v2
"2958635188122280 confirmed. Your bundle purchase request of 203 mins to call all networks @ GHs2 - 30 days to <PHONE> on 2026-04-17 has been received at 15:28:18. 
GHS2.00 has been debited from your account. Your Telecel Cash balance is GHS164.03.",2958635188122280 confirmed. Your bundle purchase request of 203 mins to call all networks @ GHs2 - 30 days to <PHONE> on 2026-04-17 has been received at 15:28:18. GHS2.00 has been debited from your account. Your Telecel Cash balance is GHS164.03.,0,legitimate,none,v2
"Charley, AirtelTigo Money: Over 4,000 subscribers have already redeemed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *110# then follow steps. Do fast. This is urgent.","Charley, AirtelTigo Money: Over 4,000 subscribers have already redeemed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *110# then follow steps. Do fast. This is urgent.",1,promo,social_proof,v2
"5454760972290377 Confirmed. You have received GHS3.00 from MTN MOBILE MONEY with transaction reference: Transfer From: <ACCOUNT>-<NAME>  on 2026-03-27 at 11:53:27. Your Telecel Cash balance is GHS128.68.
Ref: delivery.
Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.",5454760972290377 Confirmed. You have received GHS3.00 from MTN MOBILE MONEY with transaction reference: Transfer From: <ACCOUNT>-<NAME> on 2026-03-27 at 11:53:27. Your Telecel Cash balance is GHS128.68. Ref: delivery. Stay alert. Never share your PIN or OTP with anyone or click unknown links. Protect your personal information.,0,legitimate,none,v2
"Massa, Access Bank: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account. Thank you.","Massa, Access Bank: Your security token/PIN has expired. Renew it at <URL> today to continue transacting. Failure to renew will lock your account. Thank you.",1,alert,urgency,v2
Please You have 1 pending reward on your line. We could not deliver it. Find out what you won at <URL> before it is cancelled.,Please You have 1 pending reward on your line. We could not deliver it. Find out what you won at <URL> before it is cancelled.,1,promo,curiosity,v2
"Important: Massa, AirtelTigo: Over 4,000 subscribers have already redeemed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *170# then follow steps.","Important: Massa, AirtelTigo: Over 4,000 subscribers have already redeemed their reward this week. You are next — your <AMOUNT> bonus is waiting. Dial *170# then follow steps.",1,promo,social_proof,v2
"6284442489746382 confirmed. Your bundle purchase request of 150 mins to call all networks @ GHs3 - 7 days to <PHONE> on 2026-04-20 has been received at 01:45:08. 
GHS3.00 has been debited from your account. Your Telecel Cash balance is GHS30.00.",6284442489746382 confirmed. Your bundle purchase request of 150 mins to call all networks @ GHs3 - 7 days to <PHONE> on 2026-04-20 has been received at 01:45:08. GHS3.00 has been debited from your account. Your Telecel Cash balance is GHS30.00.,0,legitimate,none,v2
"Sister, Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and reverse it to <PHONE>. God bless you for your honesty.","Sister, Hi, I think you just received <AMOUNT> from me by mistake — wrong number. I trust you'll do the right thing and reverse it to <PHONE>. God bless you for your honesty.",1,reversal,reciprocity,v2
"1643739167718354 Confirmed. GHS384.81 sent to  <PHONE> <NAME> on MTN MOBILE MONEY on 2026-04-14 at 10:47:06. Your Telecel Cash balance is GHS10.00. You were charged GHS0.00. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience.
Reference: rent. 
Sendi k3k3!",1643739167718354 Confirmed. GHS384.81 sent to <PHONE> <NAME> on MTN MOBILE MONEY on 2026-04-14 at 10:47:06. Your Telecel Cash balance is GHS10.00. You were charged GHS0.00. Your E-levy charge is GHS0.00. Sending money from Telecel Cash to Telecel Cash remains FREE on the Telecel Play App. Download the App <URL> and continue to enjoy the convenience. Reference: rent. Sendi k3k3!,0,legitimate,none,v2
